UID	Audio_path	SpeechCorpus	SNR (dB)	fs (Hz)	Text
[URGENT24]fileid_750	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_750.flac	Youtube2023+	-2.662	44100	different language but anyway but I can feel too so and I can also do sometimes I will smell which has a different word
[URGENT24]fileid_751	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_751.flac	Youtube2023+	4.810	44100	the soul level lesson so we hear from your animal what what Behavior they're using to get your attention what the lesson is that they're teaching you and
[URGENT24]fileid_752	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_752.flac	Youtube2023+	-3.369	44100	we are just so busy as a culture that and we feel like the animal okay yeah if
[URGENT24]fileid_753	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_753.flac	Youtube2023+	-0.931	44100	that transition I understand you also offer grief counseling um and a grief support group for people have lost their
[URGENT24]fileid_754	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_754.flac	Youtube2023+	-4.916	44100	sessions are a lot like this lowlevel animal communic ation sessions however the animal actually would like to have a little more freedom and space to be able
[URGENT24]fileid_755	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_755.flac	Youtube2023+	-0.698	44100	you will with all of them but I do know that they do have them and work the same way as ours work for ours for their
[URGENT24]fileid_756	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_756.flac	Youtube2023+	7.366	44100	instead of talking to just to a dog like the one my feet I can talk to the larger dog Soul which would speak for all dogs
[URGENT24]fileid_757	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_757.flac	Youtube2023+	2.853	44100	into camera so I know what she looks like but she does feel like she has a bit of um there's a even though she's
[URGENT24]fileid_758	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_758.flac	Youtube2023+	-3.582	44100	three months old and I had older dogs and you know they they try to show their dominance and that little puppy beat the
[URGENT24]fileid_759	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_759.flac	Youtube2023+	5.976	44100	her say I hear Daisy say I'm the main teacher of the puppy and what I say goes
[URGENT24]fileid_760	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_760.flac	Youtube2023+	-3.803	44100	attacks her at times and I have to separate them and I'm worried because she's hiding so much that I don't want
[URGENT24]fileid_761	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_761.flac	Youtube2023+	8.454	44100	little downtime a little quiet time a little alone time does that Mak sense to you yes yeah she loves like first thing
[URGENT24]fileid_762	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_762.flac	Youtube2023+	10.281	44100	knowing you know what our pets are thinking and I think it would bring a lot of other people Comfort to also hear
[URGENT24]fileid_763	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_763.flac	Youtube2023+	9.302	44100	those links in the description below along with her YouTube channel and her other social media accounts as well as the animal communication podcast where Julie is a co-host so be sure to check
[URGENT24]fileid_764	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_764.flac	cv11	17.033	32000	Still waters run deep.
[URGENT24]fileid_765	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_765.flac	cv11	11.564	32000	You cannot eat the cake and have it To.
[URGENT24]fileid_766	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_766.flac	cv11	-4.454	32000	Peace be unto you and grace before the Lord.
[URGENT24]fileid_767	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_767.flac	cv11	-4.297	32000	One of them, Ashur-nadin-apli, would succeed him on the throne.
[URGENT24]fileid_768	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_768.flac	cv11	0.685	32000	There was a full moon, and the boy told the Englishman the story of his life.
[URGENT24]fileid_769	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_769.flac	cv11	16.328	32000	She likes you.
[URGENT24]fileid_770	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_770.flac	cv11	-4.627	32000	He responded by closing down the "New Zealand Herald and Auckland Gazette".
[URGENT24]fileid_771	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_771.flac	cv11	16.025	32000	A friend's frown is better than a fool's smile.
[URGENT24]fileid_772	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_772.flac	cv11	18.857	32000	Help the weak to preserve their strength.
[URGENT24]fileid_773	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_773.flac	cv11	2.404	32000	My office is located on level fifteen.
[URGENT24]fileid_774	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_774.flac	cv11	-2.845	32000	There is also a saying: "One must rise at the tree where one fell".
[URGENT24]fileid_775	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_775.flac	cv11	4.184	32000	Man is the head but woman turns it.
[URGENT24]fileid_776	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_776.flac	cv11	16.625	32000	It is located just south of the Guinea border.
[URGENT24]fileid_777	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_777.flac	cv11	14.070	32000	"Go and speak to the tribal chieftains," said the camel driver.
[URGENT24]fileid_778	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_778.flac	cv11	3.540	32000	The proportions were all wrong.
[URGENT24]fileid_779	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_779.flac	cv11	6.734	32000	A sight for sore eyes.
[URGENT24]fileid_780	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_780.flac	cv11	9.266	32000	You have been a real blessing to me.
[URGENT24]fileid_781	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_781.flac	cv11	12.054	32000	Only the lights in the great tent remained.
[URGENT24]fileid_782	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_782.flac	cv11	-1.697	32000	And ask for a glass of wine for me.
[URGENT24]fileid_783	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_783.flac	cv11	5.987	32000	There is a counter on the top left of the web page.
[URGENT24]fileid_784	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_784.flac	cv11	12.743	32000	School is cancelled due to the fifty-foot dinosaur ravaging the area.
[URGENT24]fileid_785	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_785.flac	cv11	4.764	32000	Add salt before you fry the egg.
[URGENT24]fileid_786	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_786.flac	cv11	9.021	32000	Do you know if Dylan is going to go with us?
[URGENT24]fileid_787	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_787.flac	cv11	-0.751	32000	"This can't be stressed enough: I am innocent!", he cried desperately.
[URGENT24]fileid_788	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_788.flac	vctk	-3.642	48000	Since then physicists have found that it is not reflection, but refraction by the raindrops which causes the rainbows.
[URGENT24]fileid_789	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_789.flac	cv11	18.122	32000	All that time the Martians must have been getting ready.
[URGENT24]fileid_790	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_790.flac	cv11	15.157	32000	The two events, less trade and no more gold mines, forced the mint to close.
[URGENT24]fileid_791	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_791.flac	cv11	16.222	32000	I'd hoped they'd be back soon, but now I'm really starting to worry.
[URGENT24]fileid_792	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_792.flac	cv11	11.032	32000	The dishes were made only according to French recipes.
[URGENT24]fileid_793	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_793.flac	cv11	7.344	32000	Samonte which was followed by a role in Super Twins.
[URGENT24]fileid_794	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_794.flac	cv11	5.157	32000	He bought some tinfoil to build a hat.
[URGENT24]fileid_795	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_795.flac	cv11	0.179	32000	I wonder can you realise all that that means?
[URGENT24]fileid_796	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_796.flac	cv11	3.040	32000	All residence halls are coed, with the exception of female-only Woodworth Complex.
[URGENT24]fileid_797	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_797.flac	cv11	8.291	32000	Is it actually unusual for a planet that its axis is tilted?
[URGENT24]fileid_798	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_798.flac	cv11	1.898	32000	He may desire to escape pain, or to enjoy pleasure.
[URGENT24]fileid_799	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_799.flac	cv11	-0.712	32000	Fake news has recently become an area of great public concern
[URGENT24]fileid_800	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_800.flac	cv11	12.185	32000	The boy knew the desert sensed his fear.
[URGENT24]fileid_801	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_801.flac	cv11	-0.497	32000	Estonia has become an increasingly strong supporter of deepening European integration.
[URGENT24]fileid_802	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_802.flac	cv11	-4.620	32000	Add the tune to my chill hits playlist.
[URGENT24]fileid_803	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_803.flac	cv11	1.831	32000	I'll tell you what.
[URGENT24]fileid_804	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_804.flac	cv11	9.414	32000	Arms, coat of arms.
[URGENT24]fileid_805	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_805.flac	cv11	7.710	32000	When the judge spoke the death sentence, the defendant showed no emotion.
[URGENT24]fileid_806	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_806.flac	cv11	-3.995	32000	He started his career as a lawyer working at several record companies.
[URGENT24]fileid_807	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_807.flac	cv11	14.991	32000	"Be careful with your prognostications," said the stranger.
[URGENT24]fileid_808	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_808.flac	cv11	1.227	32000	She is currently performing in Twelfth Night at the Tricycle Theatre.
[URGENT24]fileid_809	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_809.flac	cv11	-0.901	32000	This highly influential argument eschewed justification as a necessary requirement for knowledge.
[URGENT24]fileid_810	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_810.flac	cv11	17.232	32000	Several women in cloaks walk through a tiled building
[URGENT24]fileid_811	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_811.flac	cv11	13.549	32000	The union described that time period as brutal.
[URGENT24]fileid_812	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_812.flac	cv11	5.961	32000	Both parties also exchanged hostages.
[URGENT24]fileid_813	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_813.flac	cv11	1.078	32000	The area has a rather seedy reputation, mainly due to prostitution.
[URGENT24]fileid_814	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_814.flac	cv11	0.759	32000	The boy felt ill and terribly alone.
[URGENT24]fileid_815	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_815.flac	cv11	17.233	32000	Many different classes of statistical tests have been considered in the literature.
[URGENT24]fileid_816	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_816.flac	cv11	3.096	32000	Similar to other Protestant churches, the inside walls are painted white.
[URGENT24]fileid_817	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_817.flac	cv11	-1.780	32000	Other tracks from their last album "Starcity" were featured in "Sex and the City".
[URGENT24]fileid_818	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_818.flac	cv11	19.240	32000	He knew the skill of the great young actress.
[URGENT24]fileid_819	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_819.flac	cv11	19.668	32000	His soul must be too primitive to understand those things, he thought.
[URGENT24]fileid_820	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_820.flac	cv11	-3.455	32000	Are you running a business or a charity ward?
[URGENT24]fileid_821	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_821.flac	cv11	18.724	32000	It's all right if you want to smoke your cigar now.
[URGENT24]fileid_822	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_822.flac	cv11	3.145	32000	add Chin-Up Buttercup to punk playlist
[URGENT24]fileid_823	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_823.flac	cv11	9.868	32000	So I simply structure my list around my motivations and situations.
[URGENT24]fileid_824	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_824.flac	cv11	13.557	32000	When playing, children often just reenact what they experienced before.
[URGENT24]fileid_825	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_825.flac	cv11	6.666	32000	Humphries, a man from Cobden, was a well-known proponent of Mussie's existence.
[URGENT24]fileid_826	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_826.flac	cv11	9.112	32000	Seems you don't know as much about us as you thought.
[URGENT24]fileid_827	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_827.flac	cv11	18.212	32000	Camps was educated at Marlborough College, followed by a medical degree at Guy's Hospital.
[URGENT24]fileid_828	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_828.flac	cv11	-2.305	32000	The Englishman had several suitcases filled with books.
[URGENT24]fileid_829	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_829.flac	cv11	1.095	32000	Heraldic matters in the Republic of Ireland are handled by the Genealogical Office.
[URGENT24]fileid_830	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_830.flac	Youtube2023+	-2.215	32000	YouTube Facebook or twitch stream this is recorded live there's no edits here this is as it is so if you want the edited version that takes out some of
[URGENT24]fileid_831	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_831.flac	Youtube2023+	7.209	32000	number 981 recorded on Wednesday August 7th 2024 will science take us from tropes to
[URGENT24]fileid_832	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_832.flac	Youtube2023+	19.502	32000	hopes in on this oate
[URGENT24]fileid_833	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_833.flac	Youtube2023+	2.815	32000	extra underwear sort of ready but in the stocked up on greenhouse gases melting ice pack plenty of SE rise extra heat
[URGENT24]fileid_834	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_834.flac	Youtube2023+	8.148	32000	practice moves I was like I don't know should I be doing this to compliment them what what is the move that
[URGENT24]fileid_835	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_835.flac	Youtube2023+	12.401	32000	Corner oh I have thick leaves I have horse guts and what was the other one oh yeah sea lion
[URGENT24]fileid_836	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_836.flac	Youtube2023+	10.088	32000	where you can find show notes and links to all sorts of things that we discuss in the show but let's talk about some of
[URGENT24]fileid_837	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_837.flac	Youtube2023+	6.483	32000	creatures that people think have no feelings and just want to take advantage of us always actors of parasites that
[URGENT24]fileid_838	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_838.flac	Youtube2023+	15.775	32000	studied cats suffering from grief when they had uh cats that were exposed to situations in
[URGENT24]fileid_839	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_839.flac	Youtube2023+	-1.684	32000	I sit on the couch not eating until it wastes away after my death just there will be grieving I
[URGENT24]fileid_840	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_840.flac	Youtube2023+	-3.409	32000	of new of zoology Stockholm Sweden uh has actually challenged this notion that
[URGENT24]fileid_841	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_841.flac	Youtube2023+	-4.589	32000	domestication is the driver of reduced brain sized and domesticated animals dog specifically but by doing a comparative philogenetic
[URGENT24]fileid_842	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_842.flac	Youtube2023+	1.858	32000	analysis they looked at a whole bunch of different caned species and while it was kind of thought that domestication
[URGENT24]fileid_843	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_843.flac	Youtube2023+	-0.221	32000	disappointing well speaking of hunting we're all hunting hunting for that magic Silver Bullet the single Universal
[URGENT24]fileid_844	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_844.flac	Youtube2023+	12.055	32000	vaccine the thing that's going to keep us from getting whatever muuk is going around Corona virus it's
[URGENT24]fileid_845	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_845.flac	Youtube2023+	-3.476	32000	University of Houston published in nature Communications researchers have come up with the cup of
[URGENT24]fileid_846	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_846.flac	Youtube2023+	19.156	32000	what they call Nano sting a nasal spray it's an immune activator controlling infection against all sorts of
[URGENT24]fileid_847	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_847.flac	Youtube2023+	10.313	32000	uh Greenland this suggests that very likely the entire ice cap had melted away uh and again
[URGENT24]fileid_848	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_848.flac	Youtube2023+	12.393	32000	away from Greenland it's actually going to have a lot less weight pressing down on that land and the buoyancy of tectonic plates
[URGENT24]fileid_849	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_849.flac	Youtube2023+	8.507	32000	world's population lives near a coast and most of those coasts if they're experiencing more than seven me seven
[URGENT24]fileid_850	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_850.flac	Youtube2023+	14.388	32000	two meters let alone seven or more than seven uh might everybody need to move what that means but we're we're not
[URGENT24]fileid_851	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_851.flac	Youtube2023+	16.172	32000	talking but again this is this is the long distant future this this won't happen uh very quickly this will happen
[URGENT24]fileid_852	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_852.flac	Youtube2023+	-4.224	32000	astronauts oh yeah no yeah they're still stranded well they're not stranded according to NASA they are just having
[URGENT24]fileid_853	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_853.flac	Youtube2023+	12.987	32000	seats they're taking for another six-month mission well at least they have had the experience in space so far to be trained
[URGENT24]fileid_854	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_854.flac	Youtube2023+	-2.079	32000	are the leaves thicker when they're under street lights they don't know there's a lot of ideas uh it's from the Chinese Academy of Sciences this this research but the prevailing theory is
[URGENT24]fileid_855	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_855.flac	Youtube2023+	5.343	32000	eat them and of course that is a huge problem for the food chain that's a problem for all of these bugs that's a problem for the animals that eat these
[URGENT24]fileid_856	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_856.flac	Youtube2023+	16.193	32000	like the soccer fields that nobody's using okay those are the notes this is This Week In Science I do hope that you are
[URGENT24]fileid_857	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_857.flac	Youtube2023+	4.516	32000	bit more insight into how you view some of these climate issues and things like the circular economy and also um light
[URGENT24]fileid_858	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_858.flac	Youtube2023+	-3.293	32000	the atmosphere that's where you live it goes from the ground to about six miles up and or for our European rest of the
[URGENT24]fileid_859	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_859.flac	Youtube2023+	12.582	32000	Rhode Island and so yes Justin when you were making jokes about moving to Colorado or Coloradoan who maybe don't
[URGENT24]fileid_860	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_860.flac	Youtube2023+	2.308	32000	aware of breathing by by smoke in the bathrooms in high school and so when we think about all how all this comes together and the
[URGENT24]fileid_861	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_861.flac	Youtube2023+	17.738	32000	Skies over places like here in Portland Oregon are getting hazy because of big fires that are happening British Columbia Oregon all over the Pacific
[URGENT24]fileid_862	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_862.flac	Youtube2023+	-3.301	32000	not recently experienced that so so you living in Portland right you're you've experienced Wildfire smoke living people living in California have experienced this but as these fires are getting
[URGENT24]fileid_863	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_863.flac	Youtube2023+	1.311	32000	with uh Public Health impacts of uh particular matter and and not necessarily just Wildfire smoke um can
[URGENT24]fileid_864	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_864.flac	Youtube2023+	12.199	32000	quality is pretty decent that's a pretty good emergency kit kind of thing to have it won't fix all of the air in the house but uh that was it was so brutal uh the
[URGENT24]fileid_865	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_865.flac	Youtube2023+	3.994	32000	column and so um what you have is a lot of carbon monoxide a lot of carbon dioxide and on many other um what we
[URGENT24]fileid_866	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_866.flac	Youtube2023+	9.054	32000	to me gut bacteria impacts the performance of racehorses which the main reason I brought it is also because
[URGENT24]fileid_867	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_867.flac	Youtube2023+	9.571	32000	horses right and so they then they analyze the respiratory gastro intestinal orthopedic and soft tissue health
[URGENT24]fileid_868	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_868.flac	vctk	13.596	48000	The actual primary rainbow observed is said to be the effect of super-imposition of a number of bows.
[URGENT24]fileid_869	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_869.flac	Youtube2023+	15.083	32000	and the over the the leading theory has been Homo erectus
[URGENT24]fileid_870	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_870.flac	Youtube2023+	19.436	32000	based on large data sets of language modeling a linguistic space for
[URGENT24]fileid_871	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_871.flac	Youtube2023+	2.785	32000	actually be either in the earbud or probably in your phone uh or in your car and uh the data that they recorded across a number of
[URGENT24]fileid_872	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_872.flac	Youtube2023+	11.878	32000	you have also Charlie where they'll be gone for a while and then miraculously they'll reappear and come back and they think they've been on well
[URGENT24]fileid_873	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_873.flac	Youtube2023+	-3.193	32000	going ham like that bro that is that is just amazing dog right like that is amazing that he even did that for three
[URGENT24]fileid_874	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_874.flac	vctk	15.023	48000	Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob.
[URGENT24]fileid_875	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_875.flac	Youtube2023+	10.700	32000	would have reasonably suspected that something sketchy happened when the first time in like seemingly American history we have the counts pause in the
[URGENT24]fileid_876	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_876.flac	Youtube2023+	15.484	32000	been more aggressive you would absolutely call for Insurrection he never directly did that but I would like to talk about the fact that regardless
[URGENT24]fileid_877	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_877.flac	Youtube2023+	18.581	32000	when Biden got in office that is a fact but this is okay so the point is basically your argument is oh well you actually think that Democrats are harder
[URGENT24]fileid_878	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_878.flac	Youtube2023+	7.729	32000	she's literally just now the candidate hopefully they've got a comprehensive policy platform um coming together before the convention but the reality is
[URGENT24]fileid_879	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_879.flac	vctk	6.807	48000	That review will look at management across the sector as a whole.
[URGENT24]fileid_880	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_880.flac	Youtube2023+	15.781	32000	disavowed um she's for the the green the green deal like1 trillion dollars over time effectively right talking about
[URGENT24]fileid_881	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_881.flac	Youtube2023+	13.330	32000	borders yeah I I think that the there are many people on the left that do and whether that just be you know T typically speaking no but it it is
[URGENT24]fileid_882	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_882.flac	vctk	-3.198	48000	Brown is an interesting man, but he is not desperate.
[URGENT24]fileid_883	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_883.flac	vctk	17.860	48000	Everything will fall into place, it should be fine.
[URGENT24]fileid_884	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_884.flac	Youtube2023+	8.278	32000	with the Border when they stonewalled the entire time both sides do this is is why I think politics is just disgusting and it's two wings of the same bird and
[URGENT24]fileid_885	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_885.flac	Youtube2023+	14.114	32000	oan talk says wit it doesn't know the IV DV of electrostatics is this true wit
[URGENT24]fileid_886	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_886.flac	Youtube2023+	19.131	32000	Current medical treatments are clinically effective, but their efficacy is compromised by side effects and low compliance rates. Symptoms include sexual dysfunction, high-grade prostate cancer,
[URGENT24]fileid_887	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_887.flac	Youtube2023+	-0.471	32000	the boot at this point so I decided to stay in Corporate America and then Corporate America decided in the middle of the pandemic 23 years of service
[URGENT24]fileid_888	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_888.flac	vctk	-0.459	48000	Their courage, and their honesty, should be respected.
[URGENT24]fileid_889	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_889.flac	vctk	19.961	48000	Surely, the Scottish Parliament is entitled to take a view on that.
[URGENT24]fileid_890	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_890.flac	Youtube2023+	15.624	32000	heard me say that all inclusives is my first love if Lynette's looking for a vacation for her and styling guess where
[URGENT24]fileid_891	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_891.flac	vctk	3.225	48000	The attacker died in the crash.
[URGENT24]fileid_892	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_892.flac	Youtube2023+	14.802	32000	when you get into this get into this business you're gonna find that some people you're gonna work with and you're going to work with for days and hours and your commission will be like 30
[URGENT24]fileid_893	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_893.flac	Youtube2023+	-2.719	32000	it's out in Australia and New Zealand now and it be in the US uh in May before we get into everything no Baza I always
[URGENT24]fileid_894	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_894.flac	Youtube2023+	-4.562	32000	three big three big guns unbelievable you're a big rugby fan back then it's still am now still am now rugby rugby
[URGENT24]fileid_895	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_895.flac	Youtube2023+	15.400	32000	doing two New Zealand teams against each other doing the HCK you know you know takes too much time we we all knew it and we loved it and I think you know the
[URGENT24]fileid_896	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_896.flac	Youtube2023+	7.690	32000	hacker uh there are several there are several it's a it's it's a challenge for one um you know you you're about to go
[URGENT24]fileid_897	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_897.flac	Youtube2023+	15.242	32000	do things quite sort of quietly and what was expected of you and uh our soldiering schools are always um of a pretty high standard so it just became a
[URGENT24]fileid_898	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_898.flac	Youtube2023+	14.789	32000	and alcohol is a lot cheaper so of course you know we have saying you go ugly early and we used to do that yeah
[URGENT24]fileid_899	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_899.flac	Youtube2023+	7.201	32000	get 100 people maybe want to do a selection and you know that the pass rate is probably going to be you know 3%
[URGENT24]fileid_900	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_900.flac	Youtube2023+	19.195	32000	weeks and then they say okay you know you've passed or you failed and then you're very happy you think you know
[URGENT24]fileid_901	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_901.flac	Youtube2023+	18.422	32000	was you know what sounds better to my sisters than my brother tried for the SAS selection my brother is in the SAS
[URGENT24]fileid_902	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_902.flac	Youtube2023+	3.077	32000	and I failed and even though I wasn't really that sort of serious about it CU um I just gave it a go I did start
[URGENT24]fileid_903	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_903.flac	Youtube2023+	5.598	32000	if you go here we're going to get lost and and we always always did because we wen't trained to navigate in such close
[URGENT24]fileid_904	./configs/resources/wavs_stereo/test_nonblind/noisy/fileid_904.flac	Youtube2023+	1.438	32000	that whatever whatever it is and whatever your background is and I believe it's DNA as well you know you
